cartodb_id,the_geom,zm,canon,uid,region,sector,grid,link,name_web,name_alt,name,point_y,point_x,y,x
1675,0101000020E610000002E096E06B5BEF3FA25E67E6D00D52C0,3,0,1675,Mid Rim,Juvex,L17,http://starwars.wikia.com/wiki/Yhifar,Yhifar,,Yhifar,-11831.4055488,109.083064228,-11831.41,109.08
1676,0101000020E61000009B8992ABEEEFE43FF5A136650A1152C0,3,0,1676,Mid Rim,Juvex,L17,http://starwars.wikia.com/wiki/Kardura,Kardura,,Kardura,-11849.7941273,72.8350750651,-11849.79,72.84
1677,0101000020E61000002B2274AF037AE13FABF1C0FC991752C0,3,0,1677,Mid Rim,Juvex,L17,http://starwars.wikia.com/wiki/Dioll,Dioll,,Dioll,-11887.3650358,60.7965093213,-11887.37,60.8
1678,0101000020E6100000B6700CA5E83EE83FC0DBCDD5C31952C0,3,0,1678,Mid Rim,Juvex,L17,http://starwars.wikia.com/wiki/Thermon,Thermon,,Thermon,-11899.8004773,84.3444730839,-11899.8,84.34
1679,0101000020E6100000E560349A31FCFE3FAFD53648AC0F52C0,3,0,1679,Mid Rim,Juvex,L17,http://starwars.wikia.com/wiki/Ossiathora,Ossiathora,,Ossiathora,-11841.9889033,215.578068884,-11841.99,215.58
1680,0101000020E610000048CCE05425D6FC3FC7486121781E52C0,3,0,1680,Mid Rim,Juvex,L17,http://starwars.wikia.com/wiki/Zaria,Zaria,,Zaria,-11926.9203232,200.629080653,-11926.92,200.63
1681,0101000020E6100000157B68F20FB8004051F90BF01E1B52C0,3,0,1681,Mid Rim,Juvex,L17,http://starwars.wikia.com/wiki/Anstares,Anstares,,Anstares,-11907.6057012,232.643728016,-11907.61,232.64
1682,0101000020E6100000AF2470D7C14CF93F285E5DFB470B52C0,3,0,1682,Mid Rim,Juvex,L17,http://starwars.wikia.com/wiki/Kassido,Kassido,,Kassido,-11816.9857283,176.022781441,-11816.99,176.02
1683,0101000020E6100000B857E6478BE002405D38C6E8BB1552C0,3,0,1683,Mid Rim,Juvex,L17,http://starwars.wikia.com/wiki/Deminol,Deminol,,Deminol,-11876.6493893,262.67399641,-11876.65,262.67
1684,0101000020E6100000C85A6BC9049D0040D98F161E450452C0,3,0,1684,Mid Rim,Juvex,L17,http://starwars.wikia.com/wiki/Manforgon,Manforgon,,Manforgon,-11777.2623293,231.173767501,-11777.26,231.17
1685,0101000020E6100000934C54D3D480F63F3E2CCD702E4B52C0,2,0,1685,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Velga,Velga,,Velga,-12190.3319953,156.565628024,-12190.33,156.57
1686,0101000020E610000078A0993433A8E23FAB5CCEC2634D52C0,3,0,1686,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Dramassia,Dramassia,,Dramassia,-12203.615071,64.9028508673,-12203.62,64.9
1687,0101000020E6100000EF805E013B86F53F3555D184815252C0,3,0,1687,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Q'mara,Q'mara,,Q'mara,-12234.4920078,149.754895571,-12234.49,149.75
1688,0101000020E6100000BBDC009704BEEC3F10038C03EA4752C0,3,0,1688,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Pieldi,Pieldi,,Pieldi,-12170.7272969,99.986671035,-12170.73,99.99
1689,0101000020E6100000CEB2EE70A4C1CB3F5B1A42120F4152C0,3,0,1689,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/K'ath,K'ath,,K'ath,-12129.7802984,24.139297118,-12129.78,24.14
1690,0101000020E61000005874A59C0F62E93F4A1F1DCA1F3D52C0,3,0,1690,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Pirralor,Pirralor,,Pirralor,-12106.3910849,88.3008837745,-12106.39,88.3
1691,0101000020E610000042AAFF2FAB3EE23F039AC853422C52C0,3,0,1691,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Zyluria,Zyluria,,Zyluria,-12007.0574835,63.4688063326,-12007.06,63.47
1692,0101000020E61000007E228B445851F23FA840CBAFC12F52C0,3,0,1692,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Resti_Kel,Resti_Kel,,Resti Kel,-12027.5362744,127.445184285,-12027.54,127.45
1693,0101000020E6100000FC0A3700905BFA3F0BD79A6B7D3552C0,3,0,1693,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Tyluun,Tyluun,,Tyluun,-12061.2429356,183.382622549,-12061.24,183.38
1694,0101000020E61000009EB69A19D7680140BBD13D64194352C0,3,0,1694,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Loovria,Loovria,,Loovria,-12141.9410137,242.252531956,-12141.94,242.25
1695,0101000020E61000007896B45C83AEFF3F173766E07F3652C0,3,0,1695,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Vulcar,Vulcar,,Vulcar,-12067.1960725,220.424363299,-12067.2,220.42
1696,0101000020E6100000CAD221EBE8560340C74E63D7113C52C0,3,0,1696,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Tinallis,Tinallis,,Tinallis,-12100.1367634,269.107793999,-12100.14,269.11
1697,0101000020E6100000519187377D830440DA8C948AF53652C0,3,0,1697,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Kimm_Cresh,Kimm_Cresh,,Kimm Cresh,-12069.9080571,285.445847509,-12069.91,285.45
1698,0101000020E610000095DEAF992B19054036463DFBCA3552C0,3,0,1698,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Kimm_Besh,Kimm_Besh,,Kimm Besh,-12063.0288767,293.581801281,-12063.03,293.58
1699,0101000020E6100000AF0F9B02999C0540AAFCF15A6C3452C0,3,0,1699,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Kimm_Aurek,Kimm_Aurek,,Kimm Aurek,-12054.9590689,300.725565568,-12054.96,300.73
1700,0101000020E6100000990259D204D208408E37B96D233152C0,3,0,1700,Mid Rim,Juvex,L18,http://starwars.wikia.com/wiki/Juvex,Juvex,,Juvex,-12035.6444469,345.374092365,-12035.64,345.37
1701,0101000020E6100000774FFCA764E92740A30BAE7267AE51C0,1,0,1701,Mid Rim,Ado,L17,http://starwars.wikia.com/wiki/Eiattu,Eiattu,,Eiattu,-11308.913656,1330.91869661,-11308.91,1330.92
1702,0101000020E6100000DA630DBC19323440BBCD92978C6251C0,2,0,1702,Mid Rim,Ado,M17,http://starwars.wikia.com/wiki/Medth,Medth,,Medth,-10920.5685184,2248.17561668,-10920.57,2248.18
1703,0101000020E61000009900C7221C2B3340252DB82E546751C0,1,0,1703,Mid Rim,Ado,M17,http://starwars.wikia.com/wiki/Indupar,Indupar,,Indupar,-10944.3933735,2133.81631236,-10944.39,2133.82
1704,0101000020E6100000CE40175ECE7E3440F57F05094B9551C0,2,0,1704,Mid Rim,Ado,M17,http://starwars.wikia.com/wiki/Tshindral,Tshindral,,Tshindral,-11177.8769532,2281.53041378,-11177.88,2281.53
1705,0101000020E610000064962951C49E2C4079B609E5AC9651C0,2,0,1705,Mid Rim,Ado,M17,http://starwars.wikia.com/wiki/StarForge_Nebula,StarForge_Nebula,,StarForge Nebula,-11185.0244097,1592.99210234,-11185.02,1592.99
1706,0101000020E6100000EB7B3C76EE542940B2609CBA320952C0,2,0,1706,Mid Rim,Hadar,L17,http://starwars.wikia.com/wiki/Echnos,Echnos,,Echnos,-11805.1593286,1409.95951461,-11805.16,1409.96
1707,0101000020E61000009B051E313C9C1840433258924D0952C0,3,0,1707,Mid Rim,Hadar,L17,http://starwars.wikia.com/wiki/Rindao,Rindao,,Rindao,-11805.7541434,684.90133392,-11805.75,684.9
1708,0101000020E61000009607F940E2851940C30AFCC456FE51C0,3,0,1708,Mid Rim,Hadar,L17,http://starwars.wikia.com/wiki/Parada,Parada,,Parada,-11743.8415195,710.30138472,-11743.84,710.3
1709,0101000020E6100000CD5CBFD4934A234041C04057FC2E52C0,1,1,1709,Mid Rim,Hadar,L18,http://starwars.wikia.com/wiki/Tibrin,Tibrin,,Tibrin,-12023.0171537,1073.74986064,-12023.02,1073.75
1710,0101000020E61000000D33ABDC63FD3840E44AAAC8E96750C0,2,0,1710,Mid Rim,Var Hagen,M16,http://starwars.wikia.com/wiki/Opiteihr,Opiteihr,,Opiteihr,-9774.59298972,2781.85237018,-9774.59,2781.85
1711,0101000020E610000041E5C7F24E8736401CB218861DBB50C0,2,0,1711,Mid Rim,Var Hagen,M16,http://starwars.wikia.com/wiki/Vogel,Vogel,,Vogel,-10134.3483012,2507.86653691,-10134.35,2507.87
1712,0101000020E6100000629B4C097DC83240F59F6A1AD48250C0,2,0,1712,Mid Rim,Var Hagen,M16,http://starwars.wikia.com/wiki/Alakatha,Alakatha,,Alakatha,-9888.95229404,2090.93157324,-9888.95,2090.93
1713,0101000020E6100000DD88379A064133401CB218861DBB50C0,2,0,1713,Mid Rim,Var Hagen,M16,http://starwars.wikia.com/wiki/Lanthe,Lanthe,,Lanthe,-10134.3483012,2143.34625439,-10134.35,2143.35
1714,0101000020E61000007FBADA6685C433406F81FEE98CF450C0,1,0,1714,Mid Rim,Var Hagen,M16,http://starwars.wikia.com/wiki/Vondarc,Vondarc,,Vondarc,-10394.0392215,2200.52590655,-10394.04,2200.53
1715,0101000020E6100000120C4D7ED5923A40FBEA0E63486851C0,2,0,1715,Mid Rim,Dustig,M17,http://starwars.wikia.com/wiki/Chryya,Chryya,,Chryya,-10949.1583445,2958.15629768,-10949.16,2958.16
1716,0101000020E61000008A46DA0BAB3238409882618B5E2251C0,1,1,1716,Mid Rim,Dustig,M17,http://starwars.wikia.com/wiki/Haruun_Kal,Haruun_Kal,,Haruun Kal,-10608.4629171,2693.70040644,-10608.46,2693.7
1717,0101000020E61000004AE39372AD2B37409882618B5E2251C0,2,0,1717,Mid Rim,Dustig,M17,http://starwars.wikia.com/wiki/Kath,Kath,,Kath,-10608.4629171,2579.34110211,-10608.46,2579.34
1718,0101000020E6100000BAF04D4E08EF3D40F250EF928E6D50C0,2,0,1718,Mid Rim,Dustig,N16,http://starwars.wikia.com/wiki/Demos,Demos,,Demos,-9798.41784479,3332.20652223,-9798.42,3332.21
1719,0101000020E610000087B0FD12569B3C40AE701B62ADA150C0,1,0,1719,Mid Rim,Dustig,N16,http://starwars.wikia.com/wiki/ZeHeth,ZeHeth,,ZeHeth,-10022.3714824,3184.49242082,-10022.37,3184.49
1720,0101000020E6100000D35C7EA85C123C40DC4CF5D3BAD550C0,1,1,1720,Mid Rim,Dustig,N16,http://starwars.wikia.com/wiki/Malastare,Malastare,,Malastare,-10253.4725766,3124.93028315,-10253.47,3124.93
1721,0101000020E6100000E55816A8195B3D40BE4B0FABD43051C0,2,0,1721,Mid Rim,Dustig,N17,http://starwars.wikia.com/wiki/Nuvar,Nuvar,,Nuvar,-10677.5549968,3267.87941355,-10677.55,3267.88
1722,0101000020E61000000D277CB3907140402D77A0C95D1D50C0,2,0,1722,Mid Rim,Tyus,N16,http://starwars.wikia.com/wiki/Nuralee,Nuralee,,Nuralee,-9467.25235936,3660.98952215,-9467.25,3660.99
1723,0101000020E6100000F5A036E4511D3C407D3EC5633A3B50C0,2,0,1723,Mid Rim,Tyus,N16,http://starwars.wikia.com/wiki/Tyus_Cluster,Tyus_Cluster,,Tyus Cluster,-9588.7591202,3129.69525416,-9588.76,3129.7
1724,0101000020E610000070CE7A8883834140671CAE0B18AD50C0,2,0,1724,Mid Rim,Mulgard,N16,http://starwars.wikia.com/wiki/Umgul,Umgul,,Umgul,-10072.4036781,3899.23807282,-10072.4,3899.24
1725,0101000020E6100000C366BF8E5AEE41407610F70D345151C0,2,0,1725,Mid Rim,Quess,N17,http://starwars.wikia.com/wiki/Trevi,Trevi,,Trevi,-10834.7990402,3992.15500758,-10834.8,3992.16
1726,0101000020E610000014386A024E7440404C447E7D441451C0,2,0,1726,Mid Rim,Quess,N17,http://starwars.wikia.com/wiki/Old_Mankoo,Old_Mankoo,,Old Mankoo,-10541.7533229,3663.37200766,-10541.75,3663.37
1727,0101000020E6100000B5D21616A7B245406F81FEE98CF450C0,2,0,1727,Mid Rim,Chommel,O16,http://starwars.wikia.com/wiki/Karlinus,Karlinus,,Karlinus,-10394.0392215,4830.78990594,-10394.04,4830.79
1728,0101000020E61000005A03A022558846409882618B5E2251C0,0,1,1728,Mid Rim,Chommel,O17,http://starwars.wikia.com/wiki/Naboo,Naboo,,Naboo,-10608.4629171,5016.62377546,-10608.46,5016.62
1729,0101000020E6100000B5ACD277E9F54640BD048C082A3E51C0,1,0,1729,Mid Rim,Alui,O17,http://starwars.wikia.com/wiki/Enarc,Enarc,,Enarc,-10741.8821054,5111.92319573,-10741.88,5111.92
1730,0101000020E6100000C9191D920EC7444095459CF4A16051C0,2,0,1730,Mid Rim,Alui,O17,http://starwars.wikia.com/wiki/Alui,Alui,,Alui,-10911.0385764,4625.89615237,-10911.04,4625.9
1731,0101000020E6100000B63DAFD56BD83BC0FC72370368B84240,1,1,1731,Mid Rim,Churnis,I6,http://starwars.wikia.com/wiki/Ansion,Ansion,,Ansion,4500.71038999,-3099.73523987,4500.71,-3099.74
1732,0101000020E61000001E0AD8884BF93BC0FFE3409006784340,1,0,1732,Mid Rim,Churnis,I6,http://starwars.wikia.com/wiki/Namadii,Namadii,,Namadii,4712.75160008,-3114.03015291,4712.75,-3114.03
1733,0101000020E610000048273266B2993DC0CC4131D6BB1C4240,2,0,1733,Mid Rim,Churnis,I7,http://starwars.wikia.com/wiki/Gilatter,Gilatter,,Gilatter,4331.55391901,-3295.09905142,4331.55,-3295.1
1734,0101000020E6100000AB8B6B9288AD38C0638FC61550184240,2,0,1734,Mid Rim,Churnis,J7,http://starwars.wikia.com/wiki/Rustibar,Rustibar,,Rustibar,4326.788948,-2747.12738488,4326.79,-2747.13
1735,0101000020E6100000D9A7ABAF1EA03AC0F00F7B06CC384140,2,0,1735,Mid Rim,Churnis,J7,http://starwars.wikia.com/wiki/Kalaan,Kalaan,,Kalaan,4088.54039733,-2963.93356599,4088.54,-2963.93
1736,0101000020E61000008B94C609264B41C0F4B3D78A8C2F4040,1,0,1736,Mid Rim,Rago,I7,http://starwars.wikia.com/wiki/Rago,Rago,,Rago,3812.17207855,-3850.21817448,3812.17,-3850.22
1737,0101000020E6100000FE5353721DB83FC011E971B5A2634140,2,0,1737,Mid Rim,Rago,I7,http://starwars.wikia.com/wiki/Sinton,Sinton,,Sinton,4133.80762196,-3530.96511659,4133.81,-3530.97
1738,0101000020E6100000E16457BD482340C06EC4A4C96BF43F40,1,0,1738,Mid Rim,Outer Jalor,I7,http://starwars.wikia.com/wiki/Kril%27Dor,Kril'Dor,,Kril'Dor,3757.3749119,-3592.90973976,3757.37,-3592.91
1739,0101000020E610000002107409300C3AC09D1366CCF6B44040,2,0,1739,Mid Rim,Belshar,J7,http://starwars.wikia.com/wiki/Ord_Varee,Ord_Varee,,Ord Varee,3950.35623794,-2899.60645731,3950.36,-2899.61
1740,0101000020E61000007326F178E94A38C0913D371710A83E40,1,1,1740,Mid Rim,Jalor,J7,http://starwars.wikia.com/wiki/Glee_Anselm,Glee_Anselm,,Glee Anselm,3588.21844092,-2704.24264576,3588.22,-2704.24
1743,0101000020E6100000AE4B5E6192D634C0A6191CD342614440,2,0,1743,Mid Rim,Ariarch,J6,http://starwars.wikia.com/wiki/Dalron,Dalron,,Dalron,4976.98413331,-2319.69459445,4976.98,-2319.69
1744,0101000020E610000001C8FC90C30A36C0C5D62D7449BC4340,1,0,1744,Mid Rim,Ariarch,J6,http://starwars.wikia.com/wiki/Keitum,Keitum,,Keitum,4789.36339966,-2453.7094042,4789.36,-2453.71
1745,0101000020E6100000DDEAE072451D2FC0615FFCDE275F4240,1,1,1745,Mid Rim,Clythe,J7,http://starwars.wikia.com/wiki/Iridonia,Iridonia,,Iridonia,4403.40074757,-1731.81629567,4403.4,-1731.82
1746,0101000020E6100000DC407FACB10130C032D52237B2464140,2,0,1746,Mid Rim,Clythe,J7,http://starwars.wikia.com/wiki/Valrar,Valrar,,Valrar,4103.20757373,-1781.84849131,4103.21,-1781.85
1747,0101000020E6100000D75DC70D4F012BC0F7BFB69AE4B54040,1,0,1747,Mid Rim,Clythe,J7,http://starwars.wikia.com/wiki/Fornax,Fornax,,Fornax,3951.32412268,-1503.09768703,3951.32,-1503.1
1748,0101000020E6100000490941DE04A928C0592DEDB3348A3C40,1,0,1748,Mid Rim,Clythe,K7,http://starwars.wikia.com/wiki/Vortex,Vortex,,Vortex,3317.21071454,-1372.58215286,3317.21,-1372.58
1749,0101000020E6100000C643944362C922C0F67405EF5ED73D40,2,0,1749,Mid Rim,Clythe,K7,http://starwars.wikia.com/wiki/Nentan,Nentan,,Nentan,3483.16572061,-1045.66046974,3483.17,-1045.66
1750,0101000020E61000001C27BA971DC130C0F341D78E12F13A40,1,0,1750,Mid Rim,Vorc,J7,http://starwars.wikia.com/wiki/Vicondor,Vicondor,,Vicondor,3116.18849991,-1865.0865787,3116.19,-1865.09
1751,0101000020E6100000C9151F07F02330C0276187FF98263B40,2,0,1751,Mid Rim,Vorc,J7,http://starwars.wikia.com/wiki/Station_88,Station_88,,Station 88,3142.32138781,-1796.73902573,3142.32,-1796.74
1752,0101000020E6100000427D071167BB20C0FC9DBA5D067B4140,2,0,1752,Mid Rim,Corthenia,K7,http://starwars.wikia.com/wiki/Baltizaar,Baltizaar,,Baltizaar,4158.60036176,-931.30116542,4158.6,-931.3
1753,0101000020E6100000769E259D96460CC0713EE6F8F2424540,1,1,1753,Mid Rim,Irishi,K6,http://starwars.wikia.com/wiki/Orinda,Orinda,,Orinda,5239.65316042,-393.455062283,5239.65,-393.46
1754,0101000020E610000084FAE9DC2F0BFCBFC8D2B0C676D24340,2,0,1754,Mid Rim,Irishi,K6,http://starwars.wikia.com/wiki/Obredaan,Obredaan,,Obredaan,4814.37949748,-195.113143851,4814.38,-195.11
1755,0101000020E6100000EF37C5AA77B4F8BF113B256CD3774340,2,0,1755,Mid Rim,Irishi,K6,http://starwars.wikia.com/wiki/Gonmore,Gonmore,,Gonmore,4712.52824207,-171.88391016,4712.53,-171.88
1756,0101000020E610000075E0B61243D3F3BFC2BA81E190274340,2,0,1756,Mid Rim,Irishi,K6,http://starwars.wikia.com/wiki/Ord_Tessebok,Ord_Tessebok,,Ord Tessebok,4623.18503557,-137.93349169,4623.19,-137.93
1757,0101000020E6100000C270EAD05A7A0AC0BEA5CA9245323F40,2,0,1757,Mid Rim,Dohu,K7,http://starwars.wikia.com/wiki/Dohu,Dohu,,Dohu,3658.27840535,-368.438964463,3658.28,-368.44
1758,0101000020E61000002078E16AF868474051A43F1DE0F94EC0,2,0,1758,Mid Rim,Druess,O15,http://starwars.wikia.com/wiki/Ank_Kit%27aar,Ank_Kit'aar,,Ank Kit'aar,-8847.80612762,5211.98758701,-8847.81,5211.99
1759,0101000020E6100000F94765BE326A4640784279583A8B4FC0,2,0,1759,Mid Rim,Druess,O16,http://starwars.wikia.com/wiki/Sedesia,Sedesia,,Sedesia,-9121.79196089,4990.41643489,-9121.79,4990.42
1760,0101000020E6100000354E35CCF7F449406FF94475846D51C0,2,0,1760,Mid Rim,Ryndellian,O17,http://starwars.wikia.com/wiki/Kaliida_Shoals,Kaliida_Shoals,,Kaliida Shoals,-10975.3656851,5779.01913761,-10975.37,5779.02
1761,0101000020E610000071D8D9C38366494063E90A52DB1E51C0,2,0,1761,Mid Rim,Ryndellian,O17,http://starwars.wikia.com/wiki/Ryndellia,Ryndellia,,Ryndellia,-10591.7855185,5655.12989126,-10591.79,5655.13
1762,0101000020E61000002905FBCFEE844B40C09973915F2551C0,1,0,1762,Mid Rim,Ryndellian,P17,http://starwars.wikia.com/wiki/Farstine,Farstine,,Farstine,-10622.7578301,6126.86202158,-10622.76,6126.86
1763,0101000020E61000000BC028D428CC4B402A219124A05351C0,2,0,1763,Mid Rim,Ryndellian,P17,http://starwars.wikia.com/wiki/Ninzan,Ninzan,,Ninzan,-10846.7114677,6188.80664476,-10846.71,6188.81
1764,0101000020E61000004B93789D3CAA5040C1E4A246F9274FC0,2,0,1764,Mid Rim,Lambda,P15,http://starwars.wikia.com/wiki/Andosha,Andosha,,Andosha,-8933.57560586,7420.55165172,-8933.58,7420.55
1765,0101000020E6100000EFE94548A83C50400CDDE9AD45C64FC0,2,0,1765,Mid Rim,Lambda,P16,http://starwars.wikia.com/wiki/Argus,Argus,,Argus,-9236.15126521,7229.95281118,-9236.15,7229.95
1766,0101000020E6100000863C614A4ABC4F40F7398B96EB1050C0,1,1,1766,Mid Rim,Lambda,P16,http://starwars.wikia.com/wiki/Zolan,Zolan,,Zolan,-9417.22016372,7065.56131122,-9417.22,7065.56
1767,0101000020E61000002BA650C414AD4E40AA402741AA3350C0,1,0,1767,Mid Rim,Lambda,P16,http://starwars.wikia.com/wiki/Rintonne,Rintonne,,Rintonne,-9557.78680861,6829.69524606,-9557.79,6829.7
1768,0101000020E61000009E189BD4B4B651406932FD697C384FC0,1,1,1768,Mid Rim,Lambda,Q15,http://starwars.wikia.com/wiki/Ando,Ando,,Ando,-8964.54791744,7887.51881103,-8964.55,7887.52
1769,0101000020E610000015113EED2663514028AA49407FBC4FC0,1,0,1769,Mid Rim,Lambda,Q16,http://starwars.wikia.com/wiki/Mon_Gazza,Mon_Gazza,,Mon Gazza,-9217.09138115,7742.18719512,-9217.09,7742.19
1770,0101000020E6100000D492FA67D5D64940CA2A850A9CE44DC0,2,0,1770,Mid Rim,Hevvrol,O15,http://starwars.wikia.com/wiki/Triffis,Triffis,,Triffis,-8352.24914222,5752.81179703,-8352.25,5752.81
1771,0101000020E6100000EEC5C4540DDF4940B3BC5386426C4EC0,1,0,1771,Mid Rim,Hevvrol,O15,http://starwars.wikia.com/wiki/Bannistar_Station,Bannistar_Station,,Bannistar Station,-8590.49769289,5759.95925355,-8590.5,5759.96
1772,0101000020E61000003728F12D3A384B40ADCEB303527C4CC0,1,0,1772,Mid Rim,Hevvrol,P15,http://starwars.wikia.com/wiki/Kalarba,Kalarba,,Kalarba,-7754.24528004,6060.1524274,-7754.25,6060.15
1773,0101000020E6100000278126E6279E4F40B559AED0A13E4EC0,2,0,1773,Mid Rim,Corweillian,P15,http://starwars.wikia.com/wiki/Kabray,Kabray,,Kabray,-8509.49318566,7039.35397065,-8509.49,7039.35
1774,0101000020E610000073F2BCEF063E50401F1D4EA18FA64EC0,2,0,1774,Mid Rim,Corweillian,P15,http://starwars.wikia.com/wiki/Algara,Algara,,Algara,-8695.32705519,7232.33529669,-8695.33,7232.34
1775,0101000020E610000029297CC389E25140FD59AFF330A94EC0,2,0,1775,Mid Rim,Xan,Q15,http://starwars.wikia.com/wiki/Thape,Thape,,Thape,-8700.0920262,7963.75834725,-8700.09,7963.76
1776,0101000020E6100000FCF919D7949150403A3FF075348E4CC0,2,0,1776,Mid Rim,Haserian,P15,http://starwars.wikia.com/wiki/Haseria,Haseria,,Haseria,-7782.83510612,7377.6669126,-7782.84,7377.67
1777,0101000020E6100000FDE6F707363351407516D28939B64BC0,1,0,1777,Mid Rim,Haserian,Q14,http://starwars.wikia.com/wiki/Monastery,Monastery,,Monastery,-7444.52216417,7658.80020239,-7444.52,7658.8
1778,0101000020E6100000EC41F06A46F84D403E06C03D46404BC0,2,0,1778,Mid Rim,Churba,P14,http://starwars.wikia.com/wiki/Lelmra,Lelmra,,Lelmra,-7265.83575117,6672.45120262,-7265.84,6672.45
1779,0101000020E6100000464ACDCBB43D4B4094607C4D1DB34BC0,1,0,1779,Mid Rim,Churba,P14,http://starwars.wikia.com/wiki/New_Cov,New_Cov,,New Cov,-7439.75719316,6064.91739841,-7439.76,6064.92
1780,0101000020E61000008F739337C57B4E406338DF40EFCA48C0,1,0,1780,Mid Rim,Sloo,P14,http://starwars.wikia.com/wiki/Lorahns,Lorahns,,Lorahns,-6374.78617166,6786.81050694,-6374.79,6786.81
1781,0101000020E6100000510F33DEF6C64D4060D5C9D85BF849C0,2,0,1781,Mid Rim,Sloo,P14,http://starwars.wikia.com/wiki/Sanza,Sanza,,Sanza,-6789.33864983,6629.5664635,-6789.34,6629.57
1782,0101000020E610000026FE08F8C1593E40951C013117014140,1,0,1782,Mid Rim,Trans'Vulta,N7,http://starwars.wikia.com/wiki/Null,Null,,Null,4029.9461444,3378.61511619,4029.95,3378.62
1783,0101000020E6100000E57D02C84D6E3E408A2017C945154040,2,0,1783,Mid Rim,Trans'Vulta,N7,http://starwars.wikia.com/wiki/Skorrupon,Skorrupon,,Skorrupon,3785.14575859,3387.54943684,3785.15,3387.55
1784,0101000020E6100000872C3998A80D41409F8D6412B41F4040,2,0,1784,Mid Rim,Trans'Vulta,N7,http://starwars.wikia.com/wiki/Vulta,Vulta,,Vulta,3795.86694337,3796.74132262,3795.87,3796.74
1785,0101000020E6100000451FDA7626634540AB0EDA0B011B3E40,2,0,1785,Mid Rim,Trans'Vulta,O7,http://starwars.wikia.com/wiki/Geris,Geris,,Geris,3517.11613908,4761.64795283,3517.12,4761.65
1786,0101000020E6100000CD1DB3566DDE4540488362CE0DC73C40,2,0,1786,Mid Rim,Trans'Vulta,O7,http://starwars.wikia.com/wiki/Surcasis,Surcasis,,Surcasis,3347.36404673,4868.85980063,3347.36,4868.86
1787,0101000020E610000051483687A3D6364053EF7CF42DC34140,2,0,1787,Mid Rim,Strabin,M7,http://starwars.wikia.com/wiki/Djurmo,Djurmo,,Djurmo,4235.43551935,2542.36270334,4235.44,2542.36
1788,0101000020E6100000ED0941F98A7F3A40F6780E37853C4240,2,0,1788,Mid Rim,Strabin,M7,http://starwars.wikia.com/wiki/Lavisar,Lavisar,,Lavisar,4365.87660084,2949.76772499,4365.88,2949.77
1789,0101000020E61000004919DC38269905C075ADA78376944440,2,0,1789,Mid Rim,Droma,K6,http://starwars.wikia.com/wiki/Lonnaw,Lonnaw,,Lonnaw,5035.9506496,-300.538127522,5035.95,-300.54
1790,0101000020E6100000524AA3B006742240B1CA68E1256C4440,2,0,1790,Mid Rim,Kesh,L6,http://starwars.wikia.com/wiki/Ebra,Ebra,,Ebra,4989.49218222,1027.10192108,4989.49,1027.1
1791,0101000020E6100000291A270441752140FB9E2FD4EA254440,2,0,1791,Mid Rim,Kesh,L6,http://starwars.wikia.com/wiki/Entuur,Entuur,,Entuur,4909.08329637,971.709133054,4909.08,971.71
1792,0101000020E61000008F5AD2F9CBE12D40878A5292F3DB4340,1,1,1792,Mid Rim,Ottega,M6,http://starwars.wikia.com/wiki/Ithor,Ithor,,Ithor,4825.10068226,1663.22555137,4825.1,1663.23
1793,0101000020E61000009C1B157B38B83440E1E6249D9F2F4340,2,0,1793,Mid Rim,Hewett,M6,http://starwars.wikia.com/wiki/Hewett,Hewett,,Hewett,4632.11935622,2306.49663818,4632.12,2306.5
1794,0101000020E6100000EC61959A69792B40E1814D9646FA4040,2,0,1794,Mid Rim,M'shinni,M7,http://starwars.wikia.com/wiki/Ylix,Ylix,,Ylix,4022.79868788,1529.21074162,4022.8,1529.21
1795,0101000020E610000061F323608B232E40F503435807804240,1,0,1795,Mid Rim,M'shinni,M7,http://starwars.wikia.com/wiki/Genassa,Genassa,,Genassa,4439.13803017,1677.52046441,4439.14,1677.52
1796,0101000020E6100000E5452E50DBE523408A05CC41803C4340,1,0,1796,Mid Rim,Urce,L6,http://starwars.wikia.com/wiki/Urce,Urce,,Urce,4646.41426926,1107.51080694,4646.41,1107.51
1797,0101000020E61000003C3FF400A8F8BB3F15BA823E13804140,2,0,1797,Mid Rim,Qiilura,L7,http://starwars.wikia.com/wiki/Yout,Yout,,Yout,4163.96095415,12.1630952319,4163.96,12.16
